Counting,SA1 (UR),LANP - 4 Digit Level,Count
"Persons, Place of Usual Residence",2123012,Croatian,3
"Persons, Place of Usual Residence",2123012,Macedonian,3
"Persons, Place of Usual Residence",2123012,Polish,4
"Persons, Place of Usual Residence",2123012,Albanian,4
"Persons, Place of Usual Residence",2123012,Persian (excluding Dari),4
"Persons, Place of Usual Residence",2123012,Arabic,3
"Persons, Place of Usual Residence",2123012,Sinhalese,3
"Persons, Place of Usual Residence",2123012,Vietnamese,5
"Persons, Place of Usual Residence",2123012,Cantonese,5
"Persons, Place of Usual Residence",2123012,Mandarin,22
"Persons, Place of Usual Residence",2123012,Not stated,24
"Persons, Place of Usual Residence",2123013,English,289
"Persons, Place of Usual Residence",2123013,Greek,13
"Persons, Place of Usual Residence",2123013,Italian,12
"Persons, Place of Usual Residence",2123013,Macedonian,3
"Persons, Place of Usual Residence",2123013,Vietnamese,6
"Persons, Place of Usual Residence",2123013,Cantonese,3
"Persons, Place of Usual Residence",2123013,Not stated,12
"Persons, Place of Usual Residence",2123014,English,294
"Persons, Place of Usual Residence",2123014,German,4
"Persons, Place of Usual Residence",2123014,Greek,21
"Persons, Place of Usual Residence",2123014,Spanish,3
"Persons, Place of Usual Residence",2123014,Italian,14
"Persons, Place of Usual Residence",2123014,Croatian,12
"Persons, Place of Usual Residence",2123014,Mandarin,3
"Persons, Place of Usual Residence",2123014,Amharic,4
"Persons, Place of Usual Residence",2123014,Not stated,18
"Persons, Place of Usual Residence",2123015,English,339
"Persons, Place of Usual Residence",2123015,Greek,5
"Persons, Place of Usual Residence",2123015,Spanish,7
"Persons, Place of Usual Residence",2123015,Italian,9
"Persons, Place of Usual Residence",2123015,Croatian,9
"Persons, Place of Usual Residence",2123015,Macedonian,12
"Persons, Place of Usual Residence",2123015,Arabic,8
"Persons, Place of Usual Residence",2123015,Mandarin,4
"Persons, Place of Usual Residence",2123015,Not stated,12
"Persons, Place of Usual Residence",2123016,English,261
"Persons, Place of Usual Residence",2123016,Greek,13
"Persons, Place of Usual Residence",2123016,Spanish,8
"Persons, Place of Usual Residence",2123016,Italian,23
"Persons, Place of Usual Residence",2123016,Croatian,3
"Persons, Place of Usual Residence",2123016,Chaldean Neo-Aramaic,6
"Persons, Place of Usual Residence",2123016,Turkish,4
"Persons, Place of Usual Residence",2123016,Vietnamese,5
"Persons, Place of Usual Residence",2123016,Cantonese,3
"Persons, Place of Usual Residence",2123016,Mandarin,12
"Persons, Place of Usual Residence",2123016,Swahili,3
"Persons, Place of Usual Residence",2123016,Not stated,18
"Persons, Place of Usual Residence",2123017,English,103
"Persons, Place of Usual Residence",2123017,French,4
"Persons, Place of Usual Residence",2123017,Spanish,8
"Persons, Place of Usual Residence",2123017,Italian,17
"Persons, Place of Usual Residence",2123017,Polish,5
"Persons, Place of Usual Residence",2123017,Persian (excluding Dari),3
"Persons, Place of Usual Residence",2123017,Tulu,4
"Persons, Place of Usual Residence",2123017,Hindi,4
"Persons, Place of Usual Residence",2123017,Nepali,8
"Persons, Place of Usual Residence",2123017,Not stated,17
"Persons, Place of Usual Residence",2123101,English,364
"Persons, Place of Usual Residence",2123101,Greek,22
"Persons, Place of Usual Residence",2123101,Italian,14
"Persons, Place of Usual Residence",2123101,Ukrainian,5
"Persons, Place of Usual Residence",2123101,Czech,4
"Persons, Place of Usual Residence",2123101,Arabic,5
"Persons, Place of Usual Residence",2123101,Turkish,5
"Persons, Place of Usual Residence",2123101,Sinhalese,4
"Persons, Place of Usual Residence",2123101,Cantonese,3
"Persons, Place of Usual Residence",2123101,Not stated,22
"Persons, Place of Usual Residence",2123102,English,385
"Persons, Place of Usual Residence",2123102,Greek,20
"Persons, Place of Usual Residence",2123102,Italian,28
"Persons, Place of Usual Residence",2123102,Maltese,3
"Persons, Place of Usual Residence",2123102,Ukrainian,4
"Persons, Place of Usual Residence",2123102,Serbian,11
"Persons, Place of Usual Residence",2123102,Arabic,4
"Persons, Place of Usual Residence",2123102,Turkish,14
"Persons, Place of Usual Residence",2123102,Gujarati,3
"Persons, Place of Usual Residence",2123102,Vietnamese,9
"Persons, Place of Usual Residence",2123102,Mandarin,8
"Persons, Place of Usual Residence",2123102,Not stated,25
"Persons, Place of Usual Residence",2123103,English,237
"Persons, Place of Usual Residence",2123103,Greek,7
"Persons, Place of Usual Residence",2123103,Italian,5
"Persons, Place of Usual Residence",2123103,Turkish,19
"Persons, Place of Usual Residence",2123103,Hindi,4
"Persons, Place of Usual Residence",2123103,"Non-verbal, so described",3
"Persons, Place of Usual Residence",2123103,Not stated,6
"Persons, Place of Usual Residence",2123104,English,442
"Persons, Place of Usual Residence",2123104,Greek,22
"Persons, Place of Usual Residence",2123104,Portuguese,4
"Persons, Place of Usual Residence",2123104,Spanish,6
"Persons, Place of Usual Residence",2123104,Italian,28
"Persons, Place of Usual Residence",2123104,Serbian,3
"Persons, Place of Usual Residence",2123104,Polish,9
"Persons, Place of Usual Residence",2123104,Arabic,3
"Persons, Place of Usual Residence",2123104,Assyrian Neo-Aramaic,3
"Persons, Place of Usual Residence",2123104,Turkish,3
"Persons, Place of Usual Residence",2123104,Malayalam,5
"Persons, Place of Usual Residence",2123104,Urdu,3
"Persons, Place of Usual Residence",2123104,Vietnamese,7
"Persons, Place of Usual Residence",2123104,Mandarin,16
"Persons, Place of Usual Residence",2123104,Japanese,7
"Persons, Place of Usual Residence",2123104,Korean,3
"Persons, Place of Usual Residence",2123104,Not stated,19
"Persons, Place of Usual Residence",2123105,English,296
"Persons, Place of Usual Residence",2123105,Greek,7
"Persons, Place of Usual Residence",2123105,Spanish,4
"Persons, Place of Usual Residence",2123105,Italian,21
"Persons, Place of Usual Residence",2123105,Maltese,3
"Persons, Place of Usual Residence",2123105,Croatian,3
"Persons, Place of Usual Residence",2123105,Turkish,3
"Persons, Place of Usual Residence",2123105,Cantonese,3
"Persons, Place of Usual Residence",2123105,Not stated,12
"Persons, Place of Usual Residence",2123106,English,374
"Persons, Place of Usual Residence",2123106,Dutch,3
"Persons, Place of Usual Residence",2123106,Greek,16
"Persons, Place of Usual Residence",2123106,Italian,15
"Persons, Place of Usual Residence",2123106,Hungarian,4
"Persons, Place of Usual Residence",2123106,Punjabi,3
"Persons, Place of Usual Residence",2123106,Cantonese,3
"Persons, Place of Usual Residence",2123106,Mandarin,11
"Persons, Place of Usual Residence",2123106,"Cypriot, so described",3
"Persons, Place of Usual Residence",2123106,Not stated,14
"Persons, Place of Usual Residence",2123107,English,380
"Persons, Place of Usual Residence",2123107,Greek,4
"Persons, Place of Usual Residence",2123107,Portuguese,3
"Persons, Place of Usual Residence",2123107,Italian,21
"Persons, Place of Usual Residence",2123107,Ukrainian,4
"Persons, Place of Usual Residence",2123107,Croatian,4
"Persons, Place of Usual Residence",2123107,Assyrian Neo-Aramaic,6
"Persons, Place of Usual Residence",2123107,Turkish,7
"Persons, Place of Usual Residence",2123107,Hindi,5
"Persons, Place of Usual Residence",2123107,Mandarin,5
"Persons, Place of Usual Residence",2123107,Not stated,30
"Persons, Place of Usual Residence",2123108,English,353
"Persons, Place of Usual Residence",2123108,Greek,5
"Persons, Place of Usual Residence",2123108,Italian,18
"Persons, Place of Usual Residence",2123108,Macedonian,5
"Persons, Place of Usual Residence",2123108,Polish,5
"Persons, Place of Usual Residence",2123108,Arabic,13
"Persons, Place of Usual Residence",2123108,Chaldean Neo-Aramaic,4
"Persons, Place of Usual Residence",2123108,Turkish,10
"Persons, Place of Usual Residence",2123108,Sinhalese,4
"Persons, Place of Usual Residence",2123108,Mandarin,8
"Persons, Place of Usual Residence",2123108,Not stated,25
"Persons, Place of Usual Residence",2123109,English,447
"Persons, Place of Usual Residence",2123109,Greek,4
"Persons, Place of Usual Residence",2123109,Spanish,4
"Persons, Place of Usual Residence",2123109,Italian,29
"Persons, Place of Usual Residence",2123109,Ukrainian,7
"Persons, Place of Usual Residence",2123109,Arabic,4
"Persons, Place of Usual Residence",2123109,Hindi,3
"Persons, Place of Usual Residence",2123109,Min Nan,5
"Persons, Place of Usual Residence",2123109,Not stated,26
"Persons, Place of Usual Residence",2123110,English,174
"Persons, Place of Usual Residence",2123110,Greek,9
"Persons, Place of Usual Residence",2123110,Italian,9
"Persons, Place of Usual Residence",2123110,Ukrainian,4
"Persons, Place of Usual Residence",2123110,Aromunian (Macedo-Romanian),3
"Persons, Place of Usual Residence",2123110,Mandarin,3
"Persons, Place of Usual Residence",2123110,Not stated,13
"Persons, Place of Usual Residence",2123111,English,380
"Persons, Place of Usual Residence",2123111,German,3
"Persons, Place of Usual Residence",2123111,Greek,18
"Persons, Place of Usual Residence",2123111,Spanish,7
"Persons, Place of Usual Residence",2123111,Italian,27
"Persons, Place of Usual Residence",2123111,Croatian,4
"Persons, Place of Usual Residence",2123111,Serbian,6
"Persons, Place of Usual Residence",2123111,Arabic,4
"Persons, Place of Usual Residence",2123111,Turkish,20
"Persons, Place of Usual Residence",2123111,Hindi,3
"Persons, Place of Usual Residence",2123111,Vietnamese,5
"Persons, Place of Usual Residence",2123111,Tagalog,4
"Persons, Place of Usual Residence",2123111,Mandarin,11
"Persons, Place of Usual Residence",2123111,Korean,7
"Persons, Place of Usual Residence",2123111,"Non-verbal, so described",5
"Persons, Place of Usual Residence",2123111,Not stated,32
"Persons, Place of Usual Residence",2123112,English,217
"Persons, Place of Usual Residence",2123112,French,4
"Persons, Place of Usual Residence",2123112,Greek,11
"Persons, Place of Usual Residence",2123112,Spanish,7
"Persons, Place of Usual Residence",2123112,Italian,11
"Persons, Place of Usual Residence",2123112,Ukrainian,5
"Persons, Place of Usual Residence",2123112,Croatian,7
"Persons, Place of Usual Residence",2123112,Turkish,10
"Persons, Place of Usual Residence",2123112,Not stated,12
"Persons, Place of Usual Residence",2123113,English,404
"Persons, Place of Usual Residence",2123113,Greek,23
"Persons, Place of Usual Residence",2123113,Spanish,4
"Persons, Place of Usual Residence",2123113,Italian,15
"Persons, Place of Usual Residence",2123113,Maltese,5
"Persons, Place of Usual Residence",2123113,Hungarian,3
"Persons, Place of Usual Residence",2123113,Ukrainian,3
"Persons, Place of Usual Residence",2123113,Polish,3
"Persons, Place of Usual Residence",2123113,Arabic,12
"Persons, Place of Usual Residence",2123113,Turkish,12
"Persons, Place of Usual Residence",2123113,Sinhalese,14
"Persons, Place of Usual Residence",2123113,Vietnamese,3
"Persons, Place of Usual Residence",2123113,Tagalog,9
"Persons, Place of Usual Residence",2123113,Somali,8
"Persons, Place of Usual Residence",2123113,Not stated,28
"Persons, Place of Usual Residence",2123114,English,203
"Persons, Place of Usual Residence",2123114,Greek,4
"Persons, Place of Usual Residence",2123114,Croatian,4
"Persons, Place of Usual Residence",2123114,Turkish,3
"Persons, Place of Usual Residence",2123114,"Southern Asian Languages, nfd",6
"Persons, Place of Usual Residence",2123114,Punjabi,3
"Persons, Place of Usual Residence",2123114,Vietnamese,12
"Persons, Place of Usual Residence",2123114,Indonesian,4
"Persons, Place of Usual Residence",2123114,Cantonese,5
"Persons, Place of Usual Residence",2123114,Not stated,7
"Persons, Place of Usual Residence",2123115,English,274
"Persons, Place of Usual Residence",2123115,German,4
"Persons, Place of Usual Residence",2123115,Greek,6
"Persons, Place of Usual Residence",2123115,Italian,15
"Persons, Place of Usual Residence",2123115,Maltese,4
"Persons, Place of Usual Residence",2123115,Arabic,14
"Persons, Place of Usual Residence",2123115,Turkish,5
"Persons, Place of Usual Residence",2123115,Bengali,4
"Persons, Place of Usual Residence",2123115,Gujarati,3
"Persons, Place of Usual Residence",2123115,Hindi,3
"Persons, Place of Usual Residence",2123115,Punjabi,3
"Persons, Place of Usual Residence",2123115,Sinhalese,3
"Persons, Place of Usual Residence",2123115,Vietnamese,4
"Persons, Place of Usual Residence",2123115,Cebuano,3
"Persons, Place of Usual Residence",2123115,Cantonese,7
"Persons, Place of Usual Residence",2123115,Mandarin,7
"Persons, Place of Usual Residence",2123115,Not stated,18
"Persons, Place of Usual Residence",2123116,English,291
"Persons, Place of Usual Residence",2123116,Dutch,4
"Persons, Place of Usual Residence",2123116,Greek,5
"Persons, Place of Usual Residence",2123116,Italian,21
"Persons, Place of Usual Residence",2123116,Ukrainian,4
"Persons, Place of Usual Residence",2123116,Arabic,5
"Persons, Place of Usual Residence",2123116,Turkish,5
"Persons, Place of Usual Residence",2123116,"Southern Asian Languages, nfd",3
"Persons, Place of Usual Residence",2123116,Nepali,4
"Persons, Place of Usual Residence",2123116,Vietnamese,7
"Persons, Place of Usual Residence",2123116,Thai,4
"Persons, Place of Usual Residence",2123116,Cantonese,3
"Persons, Place of Usual Residence",2123116,Mandarin,7
"Persons, Place of Usual Residence",2123116,Not stated,3
"Persons, Place of Usual Residence",2123117,English,405
"Persons, Place of Usual Residence",2123117,Greek,13
"Persons, Place of Usual Residence",2123117,Italian,38
"Persons, Place of Usual Residence",2123117,Russian,3
"Persons, Place of Usual Residence",2123117,Kurdish,4
"Persons, Place of Usual Residence",2123117,Arabic,10
"Persons, Place of Usual Residence",2123117,Turkish,4
"Persons, Place of Usual Residence",2123117,Hindi,3
"Persons, Place of Usual Residence",2123117,Dhivehi,3
"Persons, Place of Usual Residence",2123117,Vietnamese,5
"Persons, Place of Usual Residence",2123117,Cantonese,3
"Persons, Place of Usual Residence",2123117,Not stated,23
"Persons, Place of Usual Residence",2123118,English,280
"Persons, Place of Usual Residence",2123118,German,5
"Persons, Place of Usual Residence",2123118,Greek,3
"Persons, Place of Usual Residence",2123118,Italian,26
"Persons, Place of Usual Residence",2123118,Maltese,3
"Persons, Place of Usual Residence",2123118,Ukrainian,4
"Persons, Place of Usual Residence",2123118,Urdu,4
"Persons, Place of Usual Residence",2123118,Mandarin,4
"Persons, Place of Usual Residence",2123118,Not stated,7
"Persons, Place of Usual Residence",2123119,English,295
"Persons, Place of Usual Residence",2123119,Greek,10
"Persons, Place of Usual Residence",2123119,Italian,10
"Persons, Place of Usual Residence",2123119,Telugu,8
"Persons, Place of Usual Residence",2123119,Not stated,16
"Persons, Place of Usual Residence",2123120,English,350
"Persons, Place of Usual Residence",2123120,French,3
"Persons, Place of Usual Residence",2123120,Greek,12
"Persons, Place of Usual Residence",2123120,Spanish,4
"Persons, Place of Usual Residence",2123120,Italian,24
"Persons, Place of Usual Residence",2123120,Latvian,3
"Persons, Place of Usual Residence",2123120,Polish,5
"Persons, Place of Usual Residence",2123120,Arabic,9
"Persons, Place of Usual Residence",2123120,Turkish,19
"Persons, Place of Usual Residence",2123120,Malayalam,3
"Persons, Place of Usual Residence",2123120,Telugu,4
